Date,Open,High,Low,Close,Adj Close,Volume
2018-02-26,88.699997,89.269997,88.480003,88.860001,81.926399,2199082
2018-02-27,88.199997,88.500000,86.489998,86.980003,80.193100,3331896
2018-02-28,86.349998,87.169998,86.180000,86.410004,79.667580,2493950
2018-03-01,86.400002,86.519997,84.349998,84.970001,78.339928,3934490
2018-03-02,83.900002,84.150002,82.500000,82.820000,76.357689,3686532
2018-03-05,82.180000,84.260002,82.000000,84.160004,77.593132,3142585
2018-03-06,85.190002,85.440002,83.480003,83.480003,76.966194,2408844
2018-03-07,83.099998,85.019997,82.750000,84.650002,78.044899,2585546
2018-03-08,84.440002,85.500000,83.730003,85.320000,78.662621,2541612
2018-03-09,84.800003,85.300003,83.980003,84.989998,78.358368,2846611
2018-03-12,85.790001,85.820000,85.050003,85.459999,78.791695,1651316
2018-03-13,85.220001,85.889999,83.339996,83.889999,77.344200,2869515
2018-03-14,83.760002,84.059998,83.029999,83.300003,76.800247,2767451
2018-03-15,83.639999,84.300003,83.169998,84.029999,77.473274,2853654
2018-03-16,84.800003,84.800003,83.779999,84.739998,78.127876,7132536
2018-03-19,84.309998,84.430000,83.260002,83.599998,77.076828,2445243
2018-03-20,83.690002,84.480003,83.480003,84.430000,77.842072,1825617
2018-03-21,84.680000,85.139999,83.989998,84.779999,78.164757,1970661
2018-03-22,83.959999,84.440002,81.699997,82.510002,76.071877,3760357
2018-03-23,81.910004,82.150002,80.559998,81.070000,74.744240,3819396
2018-03-26,81.480003,82.220001,80.160004,80.830002,74.522964,2905603
2018-03-27,82.150002,82.879997,81.750000,82.500000,76.062660,2918069
2018-03-28,81.790001,81.919998,80.410004,81.220001,74.882538,3289246
2018-03-29,81.680000,82.860001,81.510002,82.470001,76.035004,3297454
2018-04-03,81.820000,82.389999,81.050003,81.889999,75.500259,2537547
2018-04-04,81.870003,82.080002,80.360001,82.010002,75.610901,3088886
2018-04-05,83.680000,84.599998,83.430000,84.400002,77.814407,3410957
2018-04-06,83.910004,84.279999,83.449997,83.989998,77.436401,2421543
2018-04-09,84.550003,84.849998,83.010002,83.529999,77.012291,2028826
2018-04-10,83.900002,84.480003,83.550003,84.040001,77.482498,1884678
2018-04-11,83.680000,83.949997,82.529999,82.980003,76.505211,2224445
2018-04-12,83.120003,84.410004,82.739998,83.949997,77.399521,2128218
2018-04-13,84.480003,84.910004,83.879997,84.120003,77.556259,1838018
2018-04-16,84.389999,84.660004,83.949997,84.190002,77.620796,1515741
2018-04-17,84.500000,85.730003,84.300003,85.320000,78.662621,2264874
2018-04-18,85.449997,86.260002,85.290001,86.010002,79.298782,2046284
2018-04-19,86.360001,86.389999,85.750000,86.070000,79.354103,1823285
2018-04-20,86.220001,86.879997,85.769997,86.690002,79.925720,3353880
2018-04-23,86.650002,87.080002,86.089996,87.050003,80.257629,1753764
2018-04-24,86.760002,87.500000,85.779999,86.400002,79.658348,2478654
2018-04-25,85.900002,86.050003,83.610001,84.419998,77.832848,3805851
2018-04-26,84.500000,84.830002,83.959999,84.599998,77.998802,2448651
2018-04-27,85.500000,86.599998,85.400002,86.070000,79.354103,2577380
2018-04-30,86.120003,86.430000,85.779999,86.320000,79.584595,2257728
2018-05-02,86.250000,87.800003,85.769997,87.279999,80.469688,3450053
2018-05-03,87.209999,87.220001,85.419998,85.790001,79.095947,3001222
2018-05-04,87.199997,87.199997,85.449997,86.879997,80.100899,4824097
2018-05-07,84.620003,85.910004,84.379997,85.650002,81.888779,3521614
2018-05-08,85.580002,85.889999,85.019997,85.889999,82.118240,2400291
2018-05-09,85.629997,86.220001,85.260002,86.139999,82.357262,2264597
2018-05-10,86.540001,87.389999,86.449997,87.379997,83.542809,2547886
2018-05-11,87.360001,87.790001,86.639999,86.870003,83.055206,2215290
2018-05-14,86.860001,86.900002,86.230003,86.760002,82.950035,1629328
2018-05-15,86.510002,87.720001,86.419998,87.629997,83.781830,2631972
2018-05-16,87.699997,88.709999,87.650002,88.580002,84.690117,2267261
2018-05-17,88.500000,88.980003,88.190002,88.900002,84.996063,1957603
2018-05-18,89.000000,89.309998,88.459999,88.970001,85.062988,3642891
2018-05-21,88.970001,88.970001,88.970001,88.970001,85.062988,0
2018-05-22,89.529999,90.019997,88.809998,89.800003,85.856537,2896995
2018-05-23,89.370003,89.449997,87.199997,87.750000,83.896561,3294233
2018-05-24,88.550003,89.059998,86.589996,87.110001,83.284668,3162486
2018-05-25,87.400002,88.360001,86.889999,87.639999,83.791389,2446596
2018-05-28,87.980003,88.260002,86.529999,86.629997,82.825745,1670341
2018-05-29,86.389999,86.669998,85.050003,85.279999,81.535027,3889925
2018-05-30,85.290001,86.089996,85.019997,85.940002,82.166046,2986291
2018-05-31,86.059998,86.230003,83.989998,84.250000,80.550262,4318449
2018-06-01,84.889999,85.379997,84.459999,84.930000,81.200401,2462031
2018-06-04,85.660004,85.720001,84.690002,85.019997,81.286446,1761990
2018-06-05,84.459999,86.489998,84.430000,85.349998,81.601952,2608159
2018-06-06,85.160004,85.769997,84.639999,85.639999,81.879219,2436527
2018-06-07,85.830002,86.370003,84.739998,85.290001,81.544586,1990726
2018-06-08,84.269997,86.180000,83.900002,85.879997,82.108673,2715162
2018-06-11,86.500000,87.900002,86.309998,87.790001,83.934807,3227009
2018-06-12,88.540001,88.900002,87.230003,87.449997,83.609734,2583747
2018-06-13,87.440002,87.500000,86.629997,86.629997,82.825745,2440802
2018-06-14,86.000000,88.610001,85.709999,88.070000,84.202507,3865008
2018-06-15,88.180000,88.870003,87.500000,87.500000,83.657539,6619292
2018-06-18,87.489998,87.709999,85.669998,86.250000,82.462433,2196376
2018-06-19,84.800003,85.370003,84.309998,84.959999,81.229080,2786184
2018-06-20,85.529999,86.010002,85.000000,85.089996,81.353371,2091417
2018-06-21,85.279999,85.470001,82.940002,83.400002,79.737587,2916533
2018-06-22,83.519997,83.730003,82.889999,83.550003,79.881004,2195601
2018-06-25,82.839996,83.379997,81.089996,81.160004,77.595955,3001793
2018-06-26,81.489998,81.800003,80.250000,80.459999,76.926689,2714210
2018-06-27,80.699997,82.389999,79.790001,81.769997,78.179161,3344988
2018-06-28,81.589996,82.440002,80.220001,80.919998,77.366493,2825998
2018-06-29,81.910004,82.639999,81.639999,81.910004,78.313019,2954482
2018-07-02,80.800003,81.940002,80.519997,81.269997,77.701118,2118721
2018-07-03,81.720001,82.209999,81.129997,81.580002,77.997513,1768688
2018-07-04,81.570000,81.599998,80.500000,80.980003,77.423859,1437427
2018-07-05,81.010002,82.599998,80.779999,82.080002,78.475555,2228749
2018-07-06,82.620003,82.620003,81.650002,82.309998,78.695450,1898768
2018-07-09,82.800003,82.849998,81.900002,82.430000,78.810181,1363258
2018-07-10,82.559998,83.190002,82.029999,82.870003,79.230865,1575972
2018-07-11,82.050003,82.059998,80.760002,80.989998,77.433418,2294608
2018-07-12,81.370003,81.879997,81.080002,81.449997,77.873215,1490443
2018-07-13,81.949997,82.529999,81.779999,81.900002,78.303459,1524710
2018-07-16,81.989998,82.389999,81.589996,81.589996,78.007065,1131474
2018-07-17,81.400002,83.459999,81.190002,83.080002,79.431641,2519959
2018-07-18,83.410004,84.449997,83.309998,84.320000,80.617188,2011053
2018-07-19,84.379997,84.459999,83.459999,83.900002,80.215630,1666756
2018-07-20,83.610001,83.900002,81.949997,82.790001,79.154373,3074755
2018-07-23,82.349998,82.660004,81.989998,82.440002,78.819748,1152647
2018-07-24,82.750000,84.500000,82.730003,84.209999,80.512016,2246075
2018-07-25,83.930000,84.120003,82.629997,83.099998,79.450760,2516936
2018-07-26,83.570000,84.910004,83.540001,84.620003,80.904015,2792154
2018-07-27,81.889999,82.779999,81.500000,82.339996,78.724129,4810309
2018-07-30,82.029999,82.650002,81.940002,82.059998,78.456429,1806099
2018-07-31,81.879997,82.470001,81.440002,82.160004,78.552040,2840356
2018-08-01,82.000000,82.989998,81.930000,82.540001,78.915352,2321335
2018-08-02,82.110001,82.330002,80.099998,80.250000,76.725914,3848067
2018-08-03,80.529999,80.629997,79.919998,80.029999,76.515572,2092014
2018-08-06,80.449997,81.599998,80.110001,80.489998,76.955376,1918199
2018-08-07,81.000000,81.169998,80.400002,80.400002,76.869331,2237531
2018-08-08,80.410004,80.980003,80.169998,80.349998,76.821518,1984904
2018-08-09,80.269997,80.820000,80.029999,80.559998,77.022301,1525854
2018-08-10,80.010002,80.089996,78.500000,78.730003,75.272667,3533583
2018-08-13,78.610001,79.540001,78.510002,78.839996,75.377831,2231758
2018-08-14,79.389999,79.889999,78.540001,78.930000,75.463882,1947878
2018-08-15,79.230003,79.839996,77.050003,77.500000,74.096680,3234573
2018-08-16,78.050003,78.050003,76.250000,77.459999,74.058434,2834898
2018-08-17,77.620003,77.779999,76.959999,77.570000,74.163605,2305713
2018-08-20,78.500000,79.760002,78.459999,78.860001,75.396957,2520845
2018-08-21,78.849998,79.599998,78.599998,79.089996,75.616852,2322995
2018-08-22,78.910004,79.709999,78.769997,79.489998,75.999290,1820079
2018-08-23,79.190002,79.690002,79.110001,79.320000,75.836754,1462595
2018-08-24,79.349998,79.970001,79.199997,79.800003,76.295677,1836974
2018-08-27,80.370003,81.139999,79.820000,80.730003,77.184837,1714988
2018-08-28,80.970001,81.160004,80.550003,80.550003,77.012741,1684454
2018-08-29,80.750000,81.180000,80.500000,80.930000,77.376053,1429475
2018-08-30,80.720001,81.110001,80.050003,80.820000,77.270882,1844654
2018-08-31,80.839996,80.849998,79.570000,79.690002,76.190506,2395194
2018-09-03,79.410004,79.699997,79.139999,79.599998,76.104454,1209602
2018-09-04,79.820000,79.970001,77.970001,78.269997,74.832863,2313396
2018-09-05,78.269997,78.309998,77.139999,77.250000,73.857658,2828592
2018-09-06,77.199997,77.510002,76.570000,76.830002,73.456100,2290851
2018-09-07,76.849998,77.059998,76.220001,76.940002,73.561272,2070898
2018-09-10,77.000000,77.029999,76.160004,76.349998,72.997177,2207651
2018-09-11,76.760002,76.760002,75.519997,76.300003,72.949379,2222839
2018-09-12,76.500000,77.419998,76.400002,77.160004,73.771614,2361991
2018-09-13,77.550003,78.480003,77.279999,77.980003,74.555603,2717880
2018-09-14,78.199997,78.250000,77.599998,77.879997,74.459984,1751857
2018-09-17,77.500000,78.080002,77.400002,77.870003,74.450432,1627717
2018-09-18,78.010002,78.709999,77.680000,78.339996,74.899788,2226132
2018-09-19,78.550003,79.360001,78.489998,79.239998,75.760262,2102712
2018-09-20,79.239998,80.760002,79.180000,80.320000,76.792839,3155171
2018-09-21,80.900002,81.629997,80.790001,81.629997,78.045311,6834496
2018-09-24,81.150002,81.769997,80.650002,80.930000,77.376053,2515036
2018-09-25,80.809998,81.050003,79.370003,79.830002,76.324356,2641012
2018-09-26,80.059998,80.290001,77.660004,78.720001,75.263107,3764361
2018-09-27,78.470001,78.540001,77.290001,78.360001,74.918915,2500447
2018-09-28,77.300003,77.760002,75.559998,76.550003,73.188400,5321403
2018-10-01,76.639999,77.309998,76.419998,76.629997,73.264877,1971067
2018-10-02,76.309998,76.750000,75.940002,76.260002,72.911133,2071029
2018-10-04,75.650002,76.169998,75.059998,75.339996,72.031525,3182641
2018-10-05,75.419998,75.599998,74.529999,74.690002,71.410080,2309926
2018-10-08,74.389999,74.480003,73.870003,74.220001,70.960716,1966511
2018-10-09,74.000000,74.190002,72.300003,73.290001,70.071556,2904337
2018-10-10,73.139999,73.230003,71.080002,71.690002,68.541817,4580857
2018-10-11,70.099998,71.129997,69.709999,70.000000,66.926033,5055690
2018-10-12,70.699997,70.940002,68.809998,69.019997,65.989067,4127213
2018-10-15,68.989998,69.419998,68.400002,69.169998,66.132477,2389946
2018-10-16,69.110001,69.529999,68.650002,69.230003,66.189850,2709621
2018-10-17,69.900002,69.970001,68.629997,69.019997,65.989067,3040559
2018-10-18,68.750000,69.559998,68.040001,68.180000,65.185951,2939178
2018-10-19,67.879997,68.120003,67.209999,67.650002,64.679230,3862099
2018-10-22,68.559998,68.730003,67.230003,67.489998,64.526253,2374015
2018-10-23,66.820000,67.169998,66.019997,66.680000,63.751827,3876981
2018-10-24,66.800003,67.510002,65.709999,65.800003,62.910473,3898793
2018-10-25,65.199997,66.940002,65.000000,66.660004,63.732708,4031611
2018-10-26,65.610001,66.750000,64.330002,66.449997,63.531921,4838026
2018-10-29,66.000000,67.540001,64.959999,66.660004,63.732708,4530575
2018-10-30,66.629997,66.900002,65.739998,66.180000,63.273781,3904007
2018-10-31,67.320000,68.230003,66.820000,68.029999,65.042542,5149774
2018-11-01,68.000000,68.860001,67.370003,67.779999,64.803520,3193164
2018-11-02,69.000000,70.910004,68.949997,69.510002,66.457550,5361217
2018-11-05,69.980003,69.980003,69.040001,69.459999,66.409744,2323613
2018-11-06,69.599998,69.629997,68.470001,68.820000,65.797852,2211127
2018-11-07,69.389999,70.260002,69.000000,69.330002,66.285454,2275380
2018-11-08,69.650002,69.690002,68.959999,69.059998,66.027306,2344354
2018-11-09,68.519997,69.180000,68.110001,68.849998,65.826530,2972713
2018-11-12,69.459999,69.790001,67.629997,67.820000,64.841766,2836987
2018-11-13,68.050003,69.809998,68.050003,69.580002,66.524475,3901015
2018-11-14,69.000000,70.160004,67.760002,69.169998,66.132477,2377306
2018-11-15,69.739998,70.129997,69.099998,69.650002,66.591400,2800238
2018-11-16,69.879997,70.470001,68.739998,69.370003,66.323700,3495545
2018-11-19,69.730003,70.330002,68.949997,69.019997,65.989067,2238570
2018-11-20,68.449997,68.669998,65.809998,66.160004,63.254665,5504804
2018-11-21,66.660004,67.180000,66.129997,66.949997,64.009964,2814739
2018-11-22,66.699997,66.800003,65.430000,65.730003,62.843548,2599403
2018-11-23,65.919998,66.099998,65.150002,65.699997,62.814857,2043406
2018-11-26,66.339996,66.830002,66.099998,66.150002,63.245102,2587093
2018-11-27,66.330002,66.370003,64.510002,65.199997,62.336815,3233111
2018-11-28,65.209999,65.680000,64.699997,65.190002,62.327259,3117183
2018-11-29,65.190002,65.440002,64.779999,64.860001,62.011749,3488893
2018-11-30,65.099998,65.099998,63.669998,64.370003,61.543270,5212594
2018-12-03,66.699997,67.180000,65.290001,65.339996,62.470665,4395684
2018-12-04,65.010002,65.230003,63.860001,64.000000,61.189514,3821575
2018-12-05,63.500000,63.700001,62.849998,63.009998,60.242989,3299183
2018-12-06,62.209999,62.250000,60.700001,60.950001,58.273453,5760098
2018-12-07,61.520000,61.889999,60.689999,60.689999,58.024868,3890478
2018-12-10,57.400002,58.860001,57.349998,58.400002,55.835434,8988722
2018-12-11,59.080002,59.840000,58.490002,58.880001,56.294353,5272151
2018-12-12,59.119999,59.980000,58.639999,59.680000,57.059223,3867246
2018-12-13,59.959999,60.709999,59.709999,60.380001,57.728485,3832749
2018-12-14,59.980000,60.369999,59.169998,60.099998,57.460777,3294350
2018-12-17,60.400002,60.500000,58.650002,59.240002,56.638546,2762443
2018-12-18,58.849998,60.389999,58.849998,59.459999,56.848881,3408311
2018-12-19,59.689999,60.770000,59.480000,60.340000,57.690239,4504619
2018-12-20,59.480000,60.049999,59.150002,59.750000,57.126148,3855756
2018-12-21,59.580002,60.950001,59.529999,60.720001,58.053555,8841494
2018-12-27,60.599998,61.049999,59.009998,59.669998,57.049660,3574121
2018-12-28,60.189999,60.889999,60.000000,60.400002,57.747604,1772062
2019-01-02,60.500000,60.910000,59.480000,60.720001,58.053555,2564044
2019-01-03,60.099998,60.700001,59.900002,60.020000,57.384293,2213589
2019-01-04,60.779999,63.299999,60.650002,63.189999,60.415085,4197991
2019-01-07,63.900002,63.900002,62.500000,62.900002,60.137821,2437345
2019-01-08,62.919998,64.250000,62.619999,63.220001,60.443768,3301634
2019-01-09,63.720001,64.260002,63.270000,63.330002,60.548939,2952133
2019-01-10,63.419998,63.560001,62.860001,63.500000,60.711472,2147673
2019-01-11,63.810001,63.939999,62.570000,63.029999,60.262108,2613377
2019-01-14,62.779999,62.970001,62.330002,62.610001,59.860554,1852450
2019-01-15,63.360001,63.689999,62.590000,63.000000,60.233429,2358276
2019-01-16,63.549999,63.669998,62.380001,62.869999,60.109135,2109667
2019-01-17,62.529999,63.000000,62.119999,63.000000,60.233429,2077335
2019-01-18,63.700001,66.120003,63.639999,65.599998,62.719250,5316270
2019-01-21,65.769997,65.839996,64.800003,65.150002,62.289013,1961612
2019-01-22,64.339996,64.849998,63.869999,64.339996,61.514580,2922918
2019-01-23,63.990002,64.089996,62.910000,63.160000,60.386402,3070689
2019-01-24,63.099998,63.689999,62.639999,63.490002,60.701912,2549763
2019-01-25,63.700001,65.370003,63.650002,65.089996,62.231644,3228771
2019-01-28,64.820000,65.139999,64.349998,64.540001,61.705803,2126665
2019-01-29,64.660004,65.519997,64.360001,65.239998,62.375057,2084492
2019-01-30,65.239998,66.169998,65.110001,65.510002,62.633205,2388851
2019-01-31,65.790001,66.620003,63.209999,63.820000,61.017418,5087775
2019-02-01,63.950001,64.550003,63.500000,64.489998,61.657993,2792547
2019-02-04,64.540001,64.839996,64.080002,64.750000,61.906578,1713516
2019-02-05,64.959999,66.449997,64.730003,66.160004,63.254665,3222164
2019-02-06,66.000000,66.019997,65.489998,65.849998,62.958271,1642120
2019-02-07,65.400002,65.669998,63.160000,63.160000,60.386402,3992665
2019-02-08,63.049999,63.590000,62.279999,62.560001,59.812752,3063612
2019-02-11,63.000000,63.700001,62.730000,63.310001,60.529816,2050086
2019-02-12,64.000000,65.180000,63.889999,65.000000,62.145599,3211508
2019-02-13,65.459999,66.209999,64.849998,64.849998,62.002186,2386030
2019-02-14,65.400002,65.629997,64.139999,64.519997,61.686676,2291600
2019-02-15,64.019997,66.449997,64.000000,66.320000,63.407635,3546342
2019-02-18,66.660004,66.970001,65.879997,66.139999,63.235538,1384580
2019-02-19,65.879997,66.440002,65.389999,65.860001,62.967834,1975850
2019-02-20,66.150002,66.690002,65.120003,66.320000,63.407635,2392505
2019-02-21,66.510002,66.750000,65.550003,65.739998,62.853104,2533119
2019-02-22,65.860001,66.059998,65.070000,65.250000,62.384621,2578023
2019-02-25,65.540001,65.779999,64.730003,64.790001,61.944824,2788685
2019-02-26,66.500000,67.980003,66.150002,67.559998,64.593178,5578909
2019-02-27,67.470001,67.629997,66.379997,67.279999,64.325478,2894996
2019-02-28,66.639999,67.419998,66.550003,66.989998,64.048210,2954002
2019-03-01,67.470001,68.650002,67.400002,68.059998,65.071220,3259009
2019-03-04,68.709999,68.839996,68.250000,68.309998,65.310242,1995723
2019-03-05,68.290001,68.540001,67.860001,68.129997,65.138145,1979510
2019-03-06,68.050003,68.540001,67.660004,68.080002,65.090347,1472619
2019-03-07,67.980003,67.980003,66.650002,67.059998,64.115135,2883680
2019-03-08,66.730003,66.800003,65.790001,66.400002,63.484123,2945233
2019-03-11,66.750000,66.980003,66.250000,66.860001,63.923920,1583996
2019-03-12,67.589996,67.690002,66.790001,66.800003,63.866558,2493415
2019-03-13,66.629997,67.199997,66.309998,67.080002,64.134262,2158529
2019-03-14,67.089996,67.449997,66.070000,66.190002,63.283344,2612329
2019-03-15,66.639999,67.550003,66.290001,67.510002,64.545380,7249905
2019-03-18,67.480003,67.809998,66.809998,66.949997,64.009964,2249716
2019-03-19,67.059998,68.480003,66.790001,67.800003,64.822647,2364004
2019-03-20,67.699997,68.029999,67.209999,67.500000,64.535812,2344792
2019-03-21,67.349998,67.440002,66.529999,67.080002,64.134262,2025815
2019-03-22,67.300003,67.540001,65.309998,65.510002,62.633205,3953918
2019-03-25,65.190002,65.709999,64.959999,65.320000,62.451546,2538885
2019-03-26,65.400002,65.620003,64.650002,65.269997,62.403740,2249007
2019-03-27,65.389999,65.849998,64.580002,65.120003,62.260334,2903194
2019-03-28,65.190002,66.110001,65.180000,65.540001,62.661888,2115910
2019-03-29,66.000000,66.139999,65.139999,65.529999,62.652325,3134996
2019-04-01,66.599998,67.269997,66.209999,66.660004,63.732708,3073623
2019-04-02,66.820000,67.470001,66.620003,67.180000,64.229866,2119412
2019-04-03,67.800003,69.370003,67.760002,69.370003,66.323700,4185426
2019-04-04,69.010002,69.629997,68.629997,69.120003,66.084679,2624021
2019-04-05,68.690002,69.739998,68.610001,69.459999,66.409744,2529117
2019-04-08,69.559998,69.690002,68.959999,69.220001,66.180283,1964874
2019-04-09,69.300003,69.870003,68.709999,68.709999,65.692680,2550948
2019-04-10,69.010002,69.389999,68.680000,68.830002,65.807411,1954509
2019-04-11,69.010002,69.800003,68.510002,69.610001,66.553162,2244655
2019-04-12,69.449997,72.320000,69.010002,71.790001,68.637428,5330004
2019-04-15,72.239998,72.629997,72.010002,72.150002,68.981621,2675847
2019-04-16,72.379997,73.800003,72.250000,72.930000,69.727364,3081269
2019-04-17,73.199997,74.610001,73.160004,73.930000,70.683449,3553945
2019-04-18,74.129997,74.430000,73.250000,74.160004,70.903351,3641930
2019-04-23,74.500000,74.599998,73.629997,74.489998,71.218857,2493368
2019-04-24,74.139999,74.309998,72.419998,73.169998,69.956825,3518218
2019-04-25,72.980003,73.089996,72.199997,72.760002,69.564835,2932073
2019-04-26,72.599998,72.959999,72.239998,72.820000,69.622192,1975429
2019-04-29,73.400002,73.480003,72.349998,72.480003,69.297127,2163291
2019-04-30,72.519997,72.760002,72.029999,72.489998,69.306686,2999069
2019-05-02,72.720001,72.800003,71.739998,72.330002,69.153717,3893571
2019-05-03,72.440002,73.269997,71.860001,72.870003,69.669998,4297680
2019-05-06,67.989998,69.019997,67.190002,69.000000,69.000000,5372462
2019-05-07,68.989998,69.019997,66.089996,66.449997,66.449997,4776580
2019-05-08,66.150002,67.610001,66.129997,66.730003,66.730003,3758625
2019-05-09,66.529999,66.529999,65.169998,65.519997,65.519997,3211061
2019-05-10,66.389999,66.620003,64.860001,65.230003,65.230003,3441834
2019-05-13,65.379997,65.389999,63.099998,63.150002,63.150002,4202148
2019-05-14,63.580002,64.050003,62.959999,63.139999,63.139999,3109612
2019-05-15,63.500000,64.089996,62.270000,63.570000,63.570000,3609118
2019-05-16,63.320000,64.750000,62.959999,64.599998,64.599998,3301997
2019-05-17,64.199997,64.279999,62.970001,63.560001,63.560001,5504695
2019-05-20,63.610001,63.639999,61.610001,61.930000,61.930000,4039262
2019-05-21,62.480000,62.810001,61.869999,62.220001,62.220001,2578149
2019-05-22,62.020000,62.410000,61.299999,62.040001,62.040001,2489306
2019-05-23,61.419998,61.500000,60.139999,60.560001,60.560001,3982009
2019-05-24,61.080002,61.369999,60.590000,60.730000,60.730000,2267281
2019-05-27,61.250000,61.570000,60.830002,60.990002,60.990002,1201864
2019-05-28,61.299999,61.500000,59.889999,59.889999,59.889999,4551667
2019-05-29,59.150002,59.709999,58.750000,59.570000,59.570000,4394918
2019-05-30,59.880001,60.150002,59.619999,59.820000,59.820000,1371178
2019-05-31,59.000000,59.220001,58.410000,59.060001,59.060001,3639236
2019-06-03,58.830002,59.290001,58.500000,59.150002,59.150002,2832153
2019-06-04,59.020000,61.660000,58.750000,61.320000,61.320000,4581537
2019-06-05,61.320000,61.970001,60.709999,61.060001,61.060001,2962065
2019-06-06,61.060001,61.919998,60.369999,60.880001,60.880001,2750179
2019-06-07,61.400002,61.779999,60.980000,61.279999,61.279999,2426526
2019-06-11,62.240002,63.320000,62.049999,62.779999,62.779999,3390121
2019-06-12,62.299999,62.680000,61.560001,61.950001,61.950001,2551170
2019-06-13,61.500000,61.810001,61.040001,61.639999,61.639999,2874424
2019-06-14,61.590000,61.639999,60.070000,60.480000,60.480000,3856149
2019-06-17,60.560001,60.700001,59.799999,59.980000,59.980000,2303947
2019-06-18,60.000000,61.970001,59.509998,61.590000,61.590000,3763827
2019-06-19,61.799999,62.700001,61.660000,62.200001,62.200001,3110409
2019-06-20,62.810001,63.099998,61.930000,62.540001,62.540001,2802066
2019-06-21,62.599998,63.320000,62.240002,62.689999,62.689999,8161447
2019-06-24,62.520000,62.849998,61.869999,62.049999,62.049999,1919539
2019-06-25,61.720001,62.590000,61.599998,61.740002,61.740002,2299732
2019-06-26,61.599998,62.650002,61.380001,62.119999,62.119999,2156543
2019-06-27,62.549999,63.540001,62.490002,63.080002,63.080002,3495773
2019-06-28,63.360001,64.150002,63.009998,63.919998,63.919998,3667760
2019-07-01,65.000000,65.360001,63.959999,63.959999,63.959999,2608038
2019-07-02,63.669998,63.810001,62.570000,62.730000,62.730000,3028865
2019-07-03,62.599998,63.000000,62.259998,62.580002,62.580002,2079075
2019-07-04,62.639999,63.130001,62.419998,62.680000,62.680000,1661051
2019-07-05,62.599998,62.730000,61.980000,62.560001,62.560001,2377733
2019-07-08,62.009998,63.099998,62.009998,62.590000,62.590000,1856960
2019-07-09,59.000000,60.880001,58.549999,60.509998,60.509998,8896331
2019-07-10,59.910000,60.430000,59.750000,60.119999,60.119999,3257291
2019-07-11,60.110001,60.270000,59.349998,59.500000,59.500000,2806825
2019-07-12,59.560001,60.799999,59.560001,60.220001,60.220001,2667102
2019-07-15,60.400002,61.139999,60.340000,61.029999,61.029999,2487748
2019-07-16,61.090000,61.990002,61.000000,61.709999,61.709999,2400609
2019-07-17,61.709999,61.869999,60.639999,60.840000,60.840000,2361309
2019-07-18,60.590000,60.840000,60.130001,60.430000,60.430000,2067697
2019-07-19,60.790001,61.430000,60.509998,60.799999,60.799999,2588639
2019-07-22,60.910000,61.660000,60.790001,61.259998,61.259998,1945846
2019-07-23,61.849998,64.190002,61.740002,63.669998,63.669998,4854762
2019-07-24,63.610001,64.190002,63.259998,63.860001,63.860001,2956366
2019-07-25,64.000000,64.139999,61.369999,62.759998,62.759998,4251511
2019-07-26,61.880001,62.090000,61.480000,61.939999,61.939999,2926531
2019-07-29,61.700001,62.290001,61.540001,62.209999,62.209999,1916241
2019-07-30,62.009998,62.189999,60.230000,60.439999,60.439999,3196779
2019-07-31,60.410000,61.330002,60.369999,60.529999,60.529999,2317745
2019-08-01,60.200001,60.910000,60.020000,60.700001,60.700001,2634549
2019-08-02,59.299999,59.299999,57.590000,58.209999,58.209999,6368821
2019-08-05,57.000000,57.180000,56.270000,56.610001,56.610001,4679929
2019-08-06,56.930000,57.590000,56.389999,56.529999,56.529999,3575530
2019-08-07,56.939999,57.360001,56.160000,56.779999,56.779999,3278518
2019-08-08,57.590000,58.660000,56.880001,58.490002,58.490002,4494426
2019-08-09,58.200001,58.669998,57.869999,58.130001,58.130001,2843298
2019-08-12,58.520000,58.980000,57.700001,58.000000,58.000000,1903955
2019-08-13,57.750000,59.400002,57.049999,58.669998,58.669998,3581840
2019-08-14,58.709999,58.820000,57.099998,57.320000,57.320000,3283316
2019-08-15,57.549999,57.700001,55.639999,56.200001,56.200001,4391184
2019-08-16,56.470001,57.099998,56.250000,56.849998,56.849998,2818232
2019-08-19,57.799999,58.270000,57.330002,57.970001,57.970001,2408168
2019-08-20,58.099998,58.580002,57.509998,57.849998,57.849998,2396361
2019-08-21,58.060001,59.250000,57.990002,58.990002,58.990002,2161995
2019-08-22,58.820000,60.099998,58.529999,59.060001,59.060001,2463620
2019-08-23,59.560001,59.810001,58.029999,58.070000,58.070000,2908593
2019-08-26,57.849998,58.349998,57.599998,58.000000,58.000000,2032593
2019-08-27,57.849998,58.939999,57.590000,58.240002,58.240002,2022682
2019-08-28,58.110001,58.560001,57.650002,58.480000,58.480000,2197066
2019-08-29,58.400002,59.750000,58.049999,59.669998,59.669998,2665213
2019-08-30,59.889999,60.540001,59.730000,60.180000,60.180000,2438433
2019-09-02,60.099998,60.389999,59.869999,60.009998,60.009998,1203293
2019-09-03,59.830002,59.840000,59.009998,59.360001,59.360001,2108579
2019-09-04,60.099998,60.540001,59.919998,60.209999,60.209999,1896708
2019-09-05,60.500000,61.240002,60.349998,61.009998,61.009998,2026181
2019-09-06,61.150002,61.540001,60.610001,61.459999,61.459999,2155002
2019-09-09,61.599998,62.419998,61.529999,62.279999,62.279999,1990837
